customer_id,ultima_compra,primera_compra,numero_de_compras,monetary,recency,dias_entre_pedidos,tasa_devolucion,invoice,target,cluster,prob_recompra,segmento_prob,nombre_cluster
13955,2011-02-07 12:24:00,2010-11-29 17:35:00,2,426.21,122,69.0,0.0,2,1,2,0.6184783,media,Desconectados
13956,2011-04-10 16:04:00,2011-03-13 12:51:00,2,290.32,59,28.0,0.0,2,1,0,0.743623,alta,Diamante
13957,2010-10-18 10:02:00,2010-02-19 10:32:00,3,458.25,234,120.0,0.0,3,0,2,0.18026541,baja,Desconectados
13958,2010-12-02 17:03:00,2009-12-05 13:12:00,12,4504.78,188,32.90909090909091,0.3333333333333333,12,0,3,0.8016076,alta,Oro
13959,2011-03-03 18:16:00,2010-07-16 15:11:00,5,808.17,97,57.5,0.0,5,1,2,0.69471484,media,Desconectados
13961,2010-11-19 15:13:00,2010-11-12 14:40:00,2,498.7,201,7.0,0.5,2,0,1,0.08122909,baja,Indecisos
13962,2011-04-08 11:21:00,2010-09-30 10:35:00,2,310.85,62,190.0,0.0,2,1,2,0.65924674,media,Desconectados
13963,2011-02-04 14:43:00,2010-04-21 16:20:00,18,2748.32,124,16.941176470588236,0.05555555555555555,18,0,3,0.20186585,baja,Oro
13964,2010-11-17 13:53:00,2010-10-05 12:38:00,3,421.9,203,21.5,0.3333333333333333,3,0,1,0.08882486,baja,Indecisos
13965,2010-09-10 16:46:00,2010-01-05 15:21:00,5,777.6600000000001,271,62.0,0.4,5,0,1,0.038125813,baja,Indecisos
13966,2010-09-30 13:08:00,2010-09-30 13:08:00,1,384.26,251,0.0,0.0,1,0,0,0.24004893,baja,Diamante
13967,2010-11-08 13:24:00,2010-11-08 13:24:00,1,85.6,212,0.0,0.0,1,1,0,0.060975943,baja,Diamante
13968,2010-10-12 13:22:00,2010-10-12 13:22:00,1,123.66,239,0.0,0.0,1,0,0,0.07229497,baja,Diamante
13969,2011-05-05 18:09:00,2010-03-25 13:15:00,25,5366.62,34,16.916666666666668,0.10256410256410256,25,1,3,0.9967721,alta,Oro
13970,2010-11-18 13:21:00,2010-09-28 11:53:00,2,846.55,202,51.0,0.0,2,0,0,0.27647895,baja,Diamante
13971,2011-05-12 19:33:00,2010-01-26 09:51:00,12,2818.39,27,42.81818181818182,0.2222222222222222,12,1,3,0.9806836,alta,Oro
13972,2011-05-22 11:34:00,2011-05-22 11:34:00,1,145.9,18,0.0,0.0,1,1,0,0.666253,media,Diamante
13973,2011-02-25 15:21:00,2011-02-25 15:21:00,1,264.7,103,0.0,0.0,1,0,0,0.41375744,media,Diamante
13974,2010-05-11 11:00:00,2010-05-06 17:55:00,3,249.93,394,2.0,0.5,3,1,1,0.71443266,alta,Indecisos
13975,2011-05-08 11:41:00,2010-02-02 11:10:00,10,3717.62,32,51.111111111111114,0.14285714285714285,10,1,3,0.94683206,alta,Oro
13976,2011-05-17 09:13:00,2010-02-09 13:08:00,4,1192.36,23,153.66666666666666,0.0,4,0,2,0.4974437,media,Desconectados
13977,2010-10-24 14:08:00,2010-10-24 14:08:00,1,519.8100000000001,227,0.0,0.0,1,0,0,0.24013998,baja,Diamante
13979,2010-11-11 14:10:00,2009-12-03 10:02:00,10,2420.66,209,38.111111111111114,0.36363636363636365,10,1,1,0.8839867,alta,Indecisos
13980,2010-09-28 18:37:00,2010-02-21 14:18:00,8,521.88,253,31.285714285714285,0.4444444444444444,8,1,1,0.71838766,alta,Indecisos
13981,2010-11-04 11:10:00,2010-10-20 10:03:00,2,327.39,217,15.0,0.5,2,0,1,0.24952656,baja,Indecisos
13982,2011-01-17 13:08:00,2010-01-20 14:04:00,10,2970.18,142,40.111111111111114,0.3076923076923077,10,1,3,0.9434681,alta,Oro
13983,2011-06-05 16:05:00,2009-12-09 13:53:00,25,5729.45,3,22.625,0.3,25,1,3,0.99889165,alta,Oro
13984,2011-04-04 11:01:00,2009-12-07 11:51:00,10,1690.52,66,53.55555555555556,0.07692307692307693,10,1,3,0.95167243,alta,Oro
13985,2011-06-08 13:54:00,2010-02-09 13:56:00,11,4123.08,0,48.3,0.08333333333333333,11,1,3,0.9674517,alta,Oro
13987,2010-11-25 10:20:00,2010-11-04 09:54:00,2,682.54,196,21.0,0.0,2,0,0,0.29413235,baja,Diamante
13988,2011-05-27 11:00:00,2010-03-24 11:05:00,5,1959.27,13,107.0,0.2727272727272727,5,1,2,0.95399547,alta,Desconectados
13989,2011-04-14 15:39:00,2010-05-25 12:13:00,4,1656.65,55,108.0,0.0,4,1,2,0.81563765,alta,Desconectados
13990,2011-05-10 15:19:00,2011-05-10 15:19:00,1,311.3,29,0.0,0.0,1,0,0,0.57849085,media,Diamante
13992,2010-11-24 15:42:00,2010-09-02 17:04:00,2,142.7,196,82.0,0.0,2,1,0,0.6277301,media,Diamante
13993,2011-05-18 12:21:00,2009-12-03 11:57:00,17,4769.27,22,33.1875,0.20833333333333334,17,1,3,0.8698443,alta,Oro
13995,2011-04-11 16:05:00,2009-12-18 12:43:00,14,2753.02,58,36.84615384615385,0.2222222222222222,14,1,3,0.9759261,alta,Oro
13996,2010-11-18 16:27:00,2010-11-05 15:07:00,2,895.76,202,13.0,0.0,2,0,0,0.18312497,baja,Diamante
13997,2010-07-08 18:06:00,2010-06-07 17:33:00,3,376.46,335,15.5,0.0,3,0,0,0.25272822,baja,Diamante
13998,2010-09-19 10:20:00,2010-05-12 13:18:00,3,566.7,263,64.5,0.0,3,0,0,0.37487638,media,Diamante
13999,2011-05-09 14:40:00,2009-12-05 12:42:00,25,6819.57,30,21.666666666666668,0.19444444444444445,25,1,3,0.9973974,alta,Oro
14000,2011-05-17 13:44:00,2009-12-02 09:50:00,8,1877.5900000000001,22,75.85714285714286,0.375,8,0,1,0.47839677,media,Indecisos
14001,2011-04-21 09:26:00,2010-08-03 12:49:00,8,3494.91,49,37.142857142857146,0.1,8,1,3,0.98039895,alta,Oro
14003,2009-12-07 08:53:00,2009-12-07 08:53:00,1,209.41,549,0.0,0.0,1,0,0,0.02432718,baja,Diamante
14004,2011-02-24 09:28:00,2010-09-30 09:39:00,5,2575.83,105,36.5,0.0,5,1,2,0.9234599,alta,Desconectados
14005,2011-05-08 10:33:00,2011-05-08 10:33:00,1,187.16,32,0.0,0.0,1,1,0,0.7730806,alta,Diamante
14006,2011-04-12 16:17:00,2010-02-25 09:45:00,6,1896.57,57,82.2,0.0,6,1,2,0.8658296,alta,Desconectados
14007,2010-07-15 09:06:00,2010-07-15 09:06:00,1,79.48,329,0.0,0.0,1,0,0,0.12051131,baja,Diamante
14008,2010-11-29 13:19:00,2010-10-03 13:09:00,2,493.74,191,57.0,0.5,2,0,1,0.027102457,baja,Indecisos
14009,2011-05-25 15:47:00,2010-09-03 12:08:00,4,1090.23,14,88.0,0.25,4,0,1,0.31224832,media,Indecisos
14010,2010-05-23 13:00:00,2010-05-23 12:46:00,3,288.09999999999997,381,0.0,0.3333333333333333,3,0,1,0.31168604,media,Indecisos
14011,2010-08-16 15:31:00,2010-04-11 13:40:00,3,451.91999999999996,296,63.5,0.3333333333333333,3,0,1,0.07337866,baja,Indecisos
14012,2011-03-07 12:26:00,2011-03-07 12:26:00,1,328.8,94,0.0,0.0,1,0,0,0.27079532,baja,Diamante
14013,2011-03-09 08:59:00,2009-12-07 18:09:00,4,651.7,92,152.0,0.16666666666666666,4,1,2,0.96257764,alta,Desconectados
14014,2010-11-28 14:56:00,2010-05-12 09:04:00,2,1443.03,192,200.0,0.0,2,1,2,0.77915615,alta,Desconectados
14016,2011-05-16 09:40:00,2010-01-08 14:12:00,11,10415.88,24,49.2,0.15384615384615385,11,1,3,0.9813623,alta,Oro
14017,2010-05-17 14:52:00,2010-05-17 14:52:00,1,229.75,387,0.0,0.0,1,0,0,0.053892516,baja,Diamante
14018,2010-03-04 14:23:00,2010-03-04 14:23:00,1,367.15000000000003,461,0.0,0.0,1,0,0,0.047136556,baja,Diamante
14020,2010-08-20 13:09:00,2010-06-28 15:29:00,3,570.46,292,26.0,0.2,3,1,1,0.95967877,alta,Indecisos
14021,2011-05-12 13:37:00,2010-04-26 11:22:00,6,1586.38,27,76.2,0.0,6,1,2,0.93643177,alta,Desconectados
14022,2011-04-28 14:39:00,2010-08-10 09:38:00,2,792.15,41,261.0,0.0,2,0,2,0.3065873,media,Desconectados
14023,2011-04-03 15:50:00,2011-04-03 15:50:00,1,273.14,66,0.0,0.0,1,1,0,0.4896658,media,Diamante
14024,2010-11-14 10:51:00,2010-11-14 10:51:00,1,318.04,207,0.0,0.0,1,1,0,0.5429222,media,Diamante
14025,2010-09-01 10:11:00,2010-05-05 09:56:00,10,3969.1,281,13.222222222222221,0.2,10,0,3,0.14305763,baja,Oro
14026,2010-08-26 10:31:00,2010-03-24 14:10:00,2,713.11,287,154.0,0.0,2,0,2,0.08771553,baja,Desconectados
14028,2010-07-29 12:24:00,2010-06-07 12:02:00,5,3175.5,315,13.0,0.4,5,0,1,0.021773543,baja,Indecisos
14030,2011-04-10 14:02:00,2009-12-01 13:38:00,19,6481.28,59,27.5,0.09090909090909091,19,1,3,0.99365145,alta,Oro
14031,2011-05-27 17:14:00,2009-12-03 15:35:00,46,28081.96,12,12.0,0.2,46,1,3,0.99694353,alta,Oro
14032,2011-05-23 17:44:00,2009-12-14 12:02:00,17,3048.04,16,32.8125,0.36,17,1,3,0.90774554,alta,Oro
14033,2010-06-02 15:10:00,2010-06-02 15:10:00,1,109.44,371,0.0,0.0,1,0,0,0.07414001,baja,Diamante
14035,2011-03-17 10:01:00,2010-04-06 12:39:00,8,2063.06,84,49.142857142857146,0.18181818181818182,8,1,3,0.7761108,alta,Oro
14036,2011-02-28 09:26:00,2011-02-28 09:26:00,1,626.65,101,0.0,0.0,1,0,0,0.35136485,media,Diamante
14037,2010-12-10 11:39:00,2009-12-07 11:39:00,6,720.55,181,73.6,0.14285714285714285,6,1,2,0.912228,alta,Desconectados
14038,2011-05-23 17:29:00,2010-02-04 08:56:00,6,2156.87,16,94.6,0.375,6,1,1,0.83055836,alta,Indecisos
14039,2010-05-13 10:15:00,2010-05-13 10:15:00,1,115.08000000000001,392,0.0,0.0,1,1,0,0.36408252,media,Diamante
14040,2011-05-08 12:44:00,2009-12-01 12:14:00,32,10286.97,32,16.870967741935484,0.16666666666666666,32,1,3,0.9949478,alta,Oro
14041,2011-03-18 13:25:00,2011-03-18 13:25:00,1,141.41,82,0.0,0.0,1,0,0,0.210765,baja,Diamante
14042,2009-12-14 15:07:00,2009-12-14 15:07:00,1,431.98,541,0.0,0.0,1,0,0,0.06305233,baja,Diamante
14043,2010-08-05 18:18:00,2009-12-10 14:34:00,3,299.65,307,119.0,0.3333333333333333,3,0,1,0.034336008,baja,Indecisos
14044,2011-02-03 11:39:00,2010-01-24 15:14:00,8,2584.77,126,53.42857142857143,0.09090909090909091,8,1,3,0.97815084,alta,Oro
14045,2011-01-06 10:01:00,2010-01-08 10:08:00,18,8926.23,154,21.294117647058822,0.15789473684210525,18,1,3,0.8583012,alta,Oro
14046,2011-02-28 14:48:00,2011-02-28 14:48:00,1,154.99,100,0.0,0.0,1,0,0,0.27297089,baja,Diamante
14047,2011-05-24 11:35:00,2010-02-01 10:05:00,17,3208.42,16,29.8125,0.2631578947368421,17,1,3,0.9412167,alta,Oro
14048,2011-03-07 13:49:00,2010-11-22 14:08:00,4,713.89,93,34.666666666666664,0.25,4,0,1,0.15754317,baja,Indecisos
14049,2011-05-23 11:07:00,2010-04-01 14:52:00,15,10318.039999999999,17,29.714285714285715,0.2777777777777778,15,1,3,0.9827283,alta,Oro
14051,2011-05-17 15:24:00,2009-12-03 11:53:00,30,11664.57,22,18.275862068965516,0.11904761904761904,30,1,3,0.9976921,alta,Oro
14052,2010-11-14 11:37:00,2010-11-14 11:37:00,1,241.3,207,0.0,0.0,1,1,0,0.34179202,media,Diamante
14053,2010-11-07 14:50:00,2010-08-10 11:02:00,2,312.05,213,89.0,0.0,2,1,2,0.45456904,media,Desconectados
14055,2010-05-11 10:24:00,2009-12-16 15:11:00,2,795.3199999999999,394,145.0,0.0,2,1,2,0.9004264,alta,Desconectados
14056,2011-06-08 16:54:00,2011-02-28 15:19:00,12,3645.88,0,9.090909090909092,0.20689655172413793,12,1,3,0.98384434,alta,Oro
14057,2011-05-24 15:56:00,2009-12-03 13:17:00,14,4734.67,15,41.30769230769231,0.043478260869565216,14,1,3,0.97835016,alta,Oro
14058,2010-09-03 09:31:00,2010-06-27 11:29:00,2,469.19,279,67.0,0.0,2,0,0,0.27570593,baja,Diamante
14059,2011-03-18 10:06:00,2011-03-18 10:06:00,1,183.6,83,0.0,0.0,1,0,0,0.21580108,baja,Diamante
14060,2011-06-09 10:46:00,2010-03-11 09:47:00,23,6142.02,0,20.681818181818183,0.0625,23,1,3,0.99669087,alta,Oro
14061,2010-07-20 17:22:00,2009-12-01 18:03:00,3,917.4300000000001,323,115.0,0.0,3,0,2,0.14008275,baja,Desconectados
14062,2011-04-14 15:46:00,2009-12-10 14:28:00,21,19786.06,55,24.5,0.1111111111111111,21,1,3,0.9789767,alta,Oro
14064,2011-05-12 12:30:00,2010-01-21 13:22:00,18,2485.29,28,27.941176470588236,0.2857142857142857,18,1,3,0.9800166,alta,Oro
14065,2010-11-15 16:13:00,2010-10-04 12:03:00,4,889.37,205,14.0,0.25,4,0,1,0.19682075,baja,Indecisos
14066,2011-03-18 12:21:00,2011-03-18 12:21:00,1,152.55,83,0.0,0.0,1,0,0,0.17335132,baja,Diamante
14068,2011-01-23 16:02:00,2010-01-31 10:10:00,5,1493.32,136,89.25,0.2,5,0,2,0.13312475,baja,Desconectados
14069,2010-07-13 12:12:00,2010-05-27 12:30:00,2,225.81,331,46.0,0.0,2,0,0,0.05666146,baja,Diamante
14070,2010-01-24 12:27:00,2010-01-24 12:27:00,1,321.6,501,0.0,0.0,1,0,0,0.2725532,baja,Diamante
14071,2011-04-12 11:58:00,2011-03-20 11:33:00,3,225.4,58,11.5,0.1111111111111111,3,1,0,0.9956708,alta,Diamante
14072,2010-02-11 12:31:00,2010-02-11 12:31:00,1,390.85,483,0.0,0.0,1,0,0,0.20801121,baja,Diamante
14074,2010-03-26 13:55:00,2010-03-26 13:55:00,1,219.39999999999998,439,0.0,0.0,1,0,0,0.028689073,baja,Diamante
14075,2011-03-23 16:35:00,2010-06-16 14:47:00,4,1100.53,77,93.33333333333333,0.0,4,1,2,0.5915352,media,Desconectados
14077,2011-04-28 14:04:00,2010-11-09 16:01:00,3,315.27,41,84.5,0.0,3,1,2,0.4561551,media,Desconectados
14078,2011-06-08 12:49:00,2010-03-28 15:05:00,8,1332.01,1,62.285714285714285,0.0,8,1,2,0.93711483,alta,Desconectados
14079,2010-01-26 17:19:00,2010-01-26 17:19:00,1,243.63,498,0.0,0.0,1,1,0,0.3469807,media,Diamante
14080,2010-10-22 14:04:00,2009-12-02 15:01:00,5,1030.13,229,80.75,0.16666666666666666,5,1,2,0.818845,alta,Desconectados
14081,2011-03-17 14:24:00,2009-12-10 18:27:00,16,4747.52,83,30.733333333333334,0.375,16,0,3,0.2659612,baja,Oro
14082,2010-12-10 11:02:00,2010-11-12 11:47:00,2,413.36,181,27.0,0.0,2,0,0,0.6006163,media,Diamante
14083,2011-05-24 15:22:00,2009-12-18 11:34:00,7,553.23,15,87.0,0.0,7,1,2,0.76084095,alta,Desconectados
14084,2010-07-15 14:36:00,2010-07-15 14:36:00,1,150.5,328,0.0,0.0,1,0,0,0.15488704,baja,Diamante
14085,2011-05-25 16:08:00,2009-12-08 13:41:00,26,8071.79,14,21.32,0.029411764705882353,26,1,3,0.99557376,alta,Oro
14086,2010-09-03 10:52:00,2010-09-03 10:52:00,1,39.95,279,0.0,0.0,1,0,0,0.03261777,baja,Diamante
14087,2010-10-31 11:22:00,2009-12-04 15:27:00,3,608.0,221,165.0,0.4,3,1,1,0.93193966,alta,Indecisos
14088,2011-06-02 17:51:00,2010-10-14 19:46:00,9,27339.37,6,28.75,0.2,9,1,3,0.9737844,alta,Oro
14090,2011-01-19 10:51:00,2011-01-19 10:51:00,1,76.32000000000001,141,0.0,0.0,1,0,0,0.17697911,baja,Diamante
14091,2010-02-23 15:17:00,2010-01-10 13:41:00,2,9530.08,470,44.0,0.0,2,0,0,0.03369256,baja,Diamante
14092,2011-05-27 14:44:00,2009-12-16 16:24:00,18,4940.360000000001,12,30.941176470588236,0.1111111111111111,18,1,3,0.9849294,alta,Oro
14094,2010-09-26 12:02:00,2010-09-26 11:58:00,2,310.82,256,0.0,0.5,2,0,1,0.25681365,baja,Indecisos
14095,2009-12-17 12:49:00,2009-12-17 12:49:00,1,2.95,539,0.0,0.0,1,0,0,0.045150034,baja,Diamante
14097,2010-08-15 14:20:00,2010-03-04 10:46:00,2,422.85999999999996,297,164.0,0.0,2,0,2,0.047460858,baja,Desconectados
14099,2011-05-05 15:48:00,2009-12-10 11:55:00,15,3914.2000000000003,34,36.5,0.09090909090909091,15,1,3,0.945361,alta,Oro
14101,2011-05-26 10:15:00,2010-03-28 13:36:00,12,8124.73,14,38.45454545454545,0.07142857142857142,12,1,3,0.98016787,alta,Oro
14103,2010-02-12 14:58:00,2010-02-12 14:58:00,1,0.0,481,0.0,0.0,1,0,0,0.044980224,baja,Diamante
14104,2010-11-15 13:13:00,2010-05-28 16:11:00,3,527.3199999999999,205,85.0,0.0,3,1,2,0.38600394,media,Desconectados
14105,2011-04-14 17:58:00,2009-12-18 16:57:00,8,5709.88,55,68.85714285714286,0.4444444444444444,8,1,1,0.9701946,alta,Indecisos
14106,2009-12-02 14:09:00,2009-12-02 14:09:00,1,214.79999999999998,553,0.0,0.0,1,0,0,0.14249024,baja,Diamante
14107,2011-05-03 13:31:00,2009-12-09 14:20:00,10,3625.55,36,56.55555555555556,0.15384615384615385,10,1,3,0.9400218,alta,Oro
14108,2009-12-08 15:25:00,2009-12-01 18:07:00,2,447.05,547,6.0,0.2,2,1,0,0.9303361,alta,Diamante
14110,2011-05-03 13:39:00,2009-12-01 09:50:00,25,8975.970000000001,36,21.583333333333332,0.05714285714285714,25,1,3,0.9752374,alta,Oro
14111,2011-04-12 11:36:00,2011-04-12 11:36:00,1,94.2,58,0.0,0.2,1,1,0,0.99191415,alta,Diamante
14112,2011-05-20 10:36:00,2009-12-17 17:56:00,20,3819.84,20,27.263157894736842,0.5185185185185185,20,1,3,0.9834879,alta,Oro
14113,2011-02-01 10:52:00,2009-12-07 10:44:00,27,4753.58,128,16.192307692307693,0.4838709677419355,27,1,3,0.6416231,media,Oro
14114,2011-03-11 09:42:00,2010-04-12 11:07:00,7,1364.09,90,55.333333333333336,0.0,7,0,2,0.79506654,alta,Desconectados
14115,2010-07-26 12:36:00,2010-02-11 11:44:00,2,622.6700000000001,318,165.0,0.0,2,0,2,0.09383768,baja,Desconectados
14118,2010-10-07 11:59:00,2010-10-07 11:59:00,1,458.45,245,0.0,0.0,1,0,0,0.19589746,baja,Diamante
14119,2010-12-20 13:58:00,2009-12-21 14:52:00,3,163.47,170,181.5,0.3333333333333333,3,0,2,0.044197135,baja,Desconectados
14122,2010-11-10 09:38:00,2009-12-02 14:22:00,5,309.77,211,85.5,0.4,5,0,1,0.03489285,baja,Indecisos
14123,2009-12-06 15:35:00,2009-12-06 15:35:00,1,436.18,549,0.0,0.0,1,0,0,0.09492647,baja,Diamante
14126,2010-09-21 14:51:00,2010-09-21 14:51:00,1,466.33000000000004,260,0.0,0.2,1,1,0,0.9944991,alta,Diamante
14127,2011-03-28 12:25:00,2010-10-10 11:53:00,5,1642.6000000000001,73,42.25,0.0,5,1,2,0.80125433,alta,Desconectados
14128,2011-03-29 10:49:00,2010-06-06 14:05:00,3,577.4,72,147.5,0.25,3,1,2,0.8737698,alta,Desconectados
14129,2011-03-24 08:44:00,2010-05-09 14:54:00,5,1826.3799999999999,77,79.5,0.0,5,1,2,0.8266927,alta,Desconectados
14130,2011-01-24 16:05:00,2009-12-11 16:33:00,4,1858.77,135,136.0,0.0,4,0,2,0.31445795,media,Desconectados
14131,2010-03-01 11:59:00,2010-03-01 11:59:00,1,168.22,465,0.0,0.0,1,0,0,0.036011454,baja,Diamante
14132,2011-06-09 12:04:00,2011-06-09 12:04:00,1,306.86,0,0.0,0.08333333333333333,1,1,0,0.9863305,alta,Diamante
14133,2011-02-11 16:12:00,2009-12-06 12:10:00,4,608.2,117,144.0,0.3333333333333333,4,1,1,0.5981858,media,Indecisos
14134,2010-11-22 12:26:00,2009-12-10 09:25:00,15,11123.35,199,24.785714285714285,0.0,15,0,3,0.5870041,media,Oro
14135,2011-06-06 13:32:00,2009-12-02 08:58:00,19,6551.95,2,30.61111111111111,0.04,19,1,3,0.9933815,alta,Oro
14136,2010-11-04 11:53:00,2009-12-08 09:19:00,7,1553.96,217,55.166666666666664,0.2857142857142857,7,0,1,0.34756055,media,Indecisos
14137,2010-01-27 10:21:00,2010-01-13 12:30:00,2,294.1,498,13.0,0.5,2,0,1,0.013362187,baja,Indecisos
14139,2010-08-06 14:00:00,2010-06-15 09:17:00,3,670.98,306,26.0,0.0,3,1,0,0.4274312,media,Diamante
14142,2010-12-01 16:33:00,2010-03-03 15:13:00,4,655.94,189,91.0,0.5,4,0,1,0.1442945,baja,Indecisos
14144,2010-08-10 15:17:00,2010-08-10 15:17:00,1,30.599999999999998,302,0.0,0.0,1,0,0,0.06987946,baja,Diamante
14145,2011-05-06 13:01:00,2010-04-08 09:47:00,4,4986.45,33,131.0,0.125,4,1,2,0.9884576,alta,Desconectados
14146,2011-03-30 11:04:00,2010-01-13 16:04:00,10,5921.6,71,48.888888888888886,0.07692307692307693,10,1,3,0.99358165,alta,Oro
14147,2011-02-27 11:42:00,2010-03-09 13:43:00,10,1733.7,102,39.333333333333336,0.25,10,1,3,0.9575416,alta,Oro
14148,2011-04-20 12:02:00,2010-10-21 14:08:00,2,466.29,50,180.0,0.0,2,0,2,0.3390217,media,Desconectados
14149,2011-05-11 12:34:00,2011-05-03 09:44:00,3,259.43,29,4.0,0.6666666666666666,3,0,1,0.12164463,baja,Indecisos
14150,2010-12-15 10:04:00,2010-12-15 10:04:00,1,306.18,176,0.0,0.0,1,1,0,0.58635515,media,Diamante
14151,2010-02-04 15:35:00,2009-12-23 10:54:00,3,666.7,489,21.5,0.3333333333333333,3,0,1,0.072141066,baja,Indecisos
14152,2011-04-21 17:00:00,2010-02-18 13:57:00,8,1668.66,48,61.0,0.2222222222222222,8,1,3,0.93492895,alta,Oro
14153,2010-08-13 14:35:00,2010-08-13 14:35:00,1,233.4,299,0.0,0.0,1,0,0,0.108446695,baja,Diamante
14154,2011-04-14 16:26:00,2010-01-13 12:47:00,10,6263.6,55,50.666666666666664,0.2,10,0,3,0.99120086,alta,Oro
14155,2011-03-18 14:13:00,2011-03-18 14:13:00,1,118.75,82,0.0,0.0,1,0,0,0.21396913,baja,Diamante
14156,2011-06-06 13:48:00,2009-12-01 12:30:00,158,225137.95,2,3.515923566878981,0.22772277227722773,158,1,3,0.9966394,alta,Oro
14157,2011-02-27 15:07:00,2010-03-03 16:49:00,5,790.53,101,90.0,0.16666666666666666,5,1,2,0.89804846,alta,Desconectados
14159,2011-06-05 14:06:00,2009-12-03 12:31:00,14,3980.16,3,42.23076923076923,0.2,14,1,3,0.9734904,alta,Oro
14160,2010-04-08 14:30:00,2010-01-10 12:06:00,7,8421.47,426,14.666666666666666,0.0,7,0,3,0.06487961,baja,Oro
14161,2011-05-08 11:41:00,2009-12-13 11:46:00,7,2996.93,32,85.0,0.0,7,0,2,0.72990537,alta,Desconectados
14162,2011-02-20 12:32:00,2011-02-20 12:32:00,1,177.68,109,0.0,0.0,1,1,0,0.47413218,media,Diamante
14163,2011-05-24 15:06:00,2010-09-03 17:15:00,3,898.5,15,131.0,0.0,3,1,2,0.9052774,alta,Desconectados
14165,2011-03-09 12:39:00,2011-03-09 12:39:00,1,120.44,92,0.0,0.0,1,0,0,0.18055514,baja,Diamante
14166,2010-07-22 19:42:00,2010-03-23 15:10:00,2,251.15,321,121.0,0.0,2,0,2,0.09351637,baja,Desconectados
14167,2011-03-21 15:33:00,2010-01-27 16:07:00,6,970.7,79,83.4,0.0,6,1,2,0.8833583,alta,Desconectados
14168,2010-10-15 10:49:00,2010-05-24 12:28:00,3,305.9,237,71.5,0.3333333333333333,3,0,1,0.026923407,baja,Indecisos
14169,2010-10-05 08:45:00,2010-09-21 13:39:00,2,621.51,247,13.0,0.0,2,0,0,0.40297028,media,Diamante
14170,2010-11-29 13:10:00,2010-11-09 14:06:00,3,570.18,191,9.5,0.0,3,0,0,0.3884404,media,Diamante
14171,2009-12-09 13:50:00,2009-12-09 13:50:00,1,135.0,546,0.0,0.0,1,1,0,0.3086665,media,Diamante
14172,2010-04-13 13:26:00,2010-03-07 10:58:00,4,356.27,421,12.333333333333334,0.25,4,0,1,0.05548928,baja,Indecisos
14173,2011-05-04 14:03:00,2009-12-09 12:46:00,4,230.15,35,170.33333333333334,0.14285714285714285,4,1,2,0.9688438,alta,Desconectados
14175,2011-01-21 17:08:00,2010-03-22 10:43:00,13,4505.36,138,25.416666666666668,0.5294117647058824,13,1,1,0.6982414,media,Indecisos
14176,2011-02-15 13:12:00,2010-11-23 13:21:00,6,753.5600000000001,113,16.6,0.16666666666666666,6,0,1,0.682998,media,Indecisos
14177,2010-11-23 14:23:00,2010-02-26 11:59:00,9,1660.23,197,33.75,0.07142857142857142,9,1,3,0.67266893,media,Oro
14180,2011-06-07 13:21:00,2010-06-09 14:56:00,33,4594.1,1,11.3125,0.21428571428571427,33,1,3,0.9921089,alta,Oro
14181,2010-10-25 08:27:00,2010-05-26 12:32:00,2,308.35,227,151.0,0.0,2,0,2,0.34173635,media,Desconectados
14182,2010-09-22 11:45:00,2010-04-22 15:36:00,5,660.07,260,38.0,0.2,5,0,1,0.09159978,baja,Indecisos
14183,2010-10-24 14:45:00,2010-08-15 15:36:00,2,278.34000000000003,227,69.0,0.0,2,0,0,0.259734,baja,Diamante
14185,2011-01-12 13:52:00,2011-01-12 13:52:00,1,197.65,147,0.0,0.0,1,0,0,0.10819848,baja,Diamante
14186,2010-10-08 13:30:00,2010-03-05 11:17:00,5,1550.63,243,54.25,0.0,5,0,2,0.15825208,baja,Desconectados
14187,2010-08-23 12:06:00,2010-08-23 12:06:00,1,123.5,290,0.0,0.0,1,0,0,0.05597497,baja,Diamante
14188,2011-05-09 10:03:00,2011-02-02 13:46:00,2,760.9,31,95.0,0.4,2,1,1,0.98215485,alta,Indecisos
14189,2011-05-23 10:34:00,2010-11-16 09:28:00,13,2985.4900000000002,17,15.666666666666666,0.36,13,1,3,0.98795986,alta,Oro
14190,2010-02-11 14:27:00,2010-02-11 14:27:00,1,79.9,482,0.0,0.0,1,0,0,0.026179275,baja,Diamante
14191,2011-06-08 10:10:00,2009-12-11 10:47:00,7,815.35,1,90.5,0.11764705882352941,7,1,2,0.65757334,media,Desconectados
14192,2010-11-16 17:44:00,2010-11-16 17:44:00,1,293.74,204,0.0,0.0,1,0,0,0.2531506,baja,Diamante
14193,2011-03-15 11:38:00,2010-11-08 12:31:00,2,779.34,86,126.0,0.0,2,1,2,0.29311317,baja,Desconectados
14194,2011-05-27 11:41:00,2009-12-10 19:18:00,33,10568.54,13,16.625,0.3333333333333333,33,1,3,0.9980831,alta,Oro
14195,2011-05-22 10:29:00,2010-03-15 17:12:00,10,2381.24,18,48.0,0.4,10,0,3,0.22447838,baja,Oro
14197,2010-10-25 10:01:00,2010-10-25 10:01:00,1,390.05,227,0.0,0.0,1,0,0,0.22951058,baja,Diamante
14198,2011-04-27 16:44:00,2010-01-05 10:07:00,8,1037.48,42,68.14285714285714,0.3076923076923077,8,1,1,0.9113257,alta,Indecisos
